content,mid,like
外婆家是学生党迈入商场聚餐的第二步[OK]，第一步是烤肉自助[大笑]。迄今为止还是会发生这样的事，久违地想在外面聚一餐，环境得好一点，价格不要太贵，口味大家都能接受，总有人这个过敏那个不吃辣。懒得细想的时候只有外婆家适合了。,49884192,0
昨天看直播发现王哥的steam头像用的还是毛毛的自拍 他真的我哭死,16187016,0
之前去外婆家感觉味道还可以的，而且它有个3块的豆腐，点个饭属实白送顿午饭,11909550,0
主要还是性价比，在一二线城市的商圈很难找到比外婆家还便宜的餐馆了[吃瓜],634740,0
外婆家味道就是一般，价格还比较实惠。适合要求不高的外地游客,431618649,0
去呀去呀，居然评测到我真正会去吃的平价饭店了,470445870,0
省流：15w赞王师傅和毛毛做[星星眼],55930156,0
国宴标准，4菜1汤[doge],40628294,0
张鼎之父实名点赞,33164048,0
虽然但是，毛毛和王师傅怎么都圆了[脱单doge],590859230,0
吃了好多次，都不知道是预制菜，还涨价了。。。。。,3389842,0
确实，再好吃要我排队我也不会吃,520348041,0
这不把赞安排上？,43507689,0
大家记得点到15W就好了,245907212,0
省流：一期挖两坑。,157481550,0
十年前吃过，还行,1578678,0
@Sizukom西西本西,3052888,0
30w是不是可以做两顿？,1860459,1
一开始去他家就是去吃三块钱麻婆豆腐,15519822,0
总店不是在联合大厦那里吗？,364035,0
想一想，除开价格和质量，一直黑中餐的预制方式的一批人是否别有目的，毕竟竞争有时候并不是公平的。,241225,0
15w赞王师傅给毛毛亲自下厨！一桌子菜！,6441887,0
之前附近有个盗版外婆家然后吃觉得味道居然惊喜的很不错，然后后面关门了去吃过正版的感觉不太行。。。,349483172,0
16年去杭州玩吃过，当时感觉还可以,37678901,0
我点赞了，希望能看到王师傅做菜的视频,634740,0
视频只看15秒，直接一个赞??！,88797789,0
先点为敬[脱单doge],6517590,0
点到15w就行 千万别到20w啊,19919790,0
外婆家？吃过几次，凑合吧，不算太好吃,16987787,0
面条不是当场扯的是不是也算预制菜,39942739,0
20w了 新白鹿！[脱单doge][脱单doge][脱单doge],23520262,0
一桌子菜是多大的桌子，多大的菜。,2017472,0
感觉越来越短了，不够看啊,16120699,0
新白鹿也是要老店,12000090,0
我点了，你们呢,500536779,0
没看先点了,144927203,0
外婆家相对而言不算贵但是比起新白鹿确实难吃了一个档次[吃瓜],2249988,0
我靠已经14.9万了,525119,0
仅仅一天，已经19w多了,32825029,0
苟志楠开窍了？,21270227,0
所以这次点赞要控制在15W到20W之间，因为我想看老王做饭[doge][doge][doge][doge][doge][doge][doge][doge],109608926,0
6年前去杭州玩吃过，印象深刻，这辈子都不会再去的一家店,30898740,0
很久以前去杭州玩第一次吃外婆家印象很好，后来回上海排队又吃了一次就再也不想吃了,10453363,0
我：老王头，你不带毛毛去？不存在的[大笑],1396879,0
看了开头直接点赞。狠狠的赞,1841107,0
外婆家我觉得还挺不错的[喜极而泣],28643472,0
让毛毛多说点话吧,52280346,0
你们真是高强度约会啊,10324834,0
都给我点赞！狠狠的点！,360221358,0
我有一个疑问，干煸的为什么多汁,1893323,0
王师傅什么时候做菜？？,3036300,0
24.5w了,2696206,0
省流：可乐六块[doge],64353675,0
新白鹿比外婆家好，但有限,159398551,0
阿弥陀佛,176959866,0
已经15万了,31914053,1
预制菜又不等于便宜,34426704,0
外婆家现在这么贵？？？,1373408,0
怎么没点外婆家3块的麻婆豆腐,434404770,1
[doge][doge][doge],3.46157E+15,0
外婆老了，味觉不行了，吃咸一点正常，不过小辈还是得注意着点，别让吃太多了，太多了也不好,683305,0
其实这种店还是看价格，便宜实惠量大管饱就是好，口味上肯定不能和现做的比的，以前是大家没接触过把他定位中高端的才会有很多人排队，但现在他定位就有点不上不下,1269848,0
外婆家的红烧肉是真不行 之前兼职时候看到过就是一大包肉拿出来放砂锅里加热一下 真的是又油又柴,23152745,0
就价格来说，性价比可以了，不能说很好吃，但是也绝对算不上难吃,92438932,0
外婆家餐饮集团下面还有其他品牌还是不错的，炉鱼，老鸭集什么的还是不错的,49735624,0
毛毛真的太可爱了！！[打call][打call],330347307,0
兄弟们！上号！点赞！[OK][OK][OK],281621699,0
十几年前杭州这边过节聚餐首选了,174882100,0
为什么我记得曾经，外婆家的红烧肉是甜的,297135275,0
这店子把我快吃吐了，和湖北的重盐辣味完全相反，享受不来,17266052,0
以前外婆家还是很棒的,11107857,0
吃预制菜的话就没必要下馆子了,1022614914,0
不试试沙县大酒店吗,10210299,0
省流：王师傅愿意给毛毛做一桌子菜，但不愿意去新白鹿,3890978,0
那个牛肉是真的牛肉，前外婆家员工,380369755,0
这么快已经满了,165382952,0
20w了,7360286,0
昨天晚上刚刚吃这家，味道的确一般,257577499,0
店开太多就只能这样了，因为它得挣垄断配送钱和加盟费,64926017,0
为什么在中国的餐馆里会有左宗棠鸡这种菜啊,18735000,0
以前特别喜欢吃它家的茶香鸡满在我和我朋友口味上而且不贵就当食堂了，可惜莘庄的关门到七宝那那家水平就不行了，说明就算是预制菜质量也是忽高忽低的，它家茶香鸡这种汤很多真不行要汤熬的差不多了然后上面鸡又没干掉然后鸡肉沾汤就很好吃，可惜这种状态的茶香鸡去很多次就吃到过几次，不是汤多把鸡的味道拉淡就是鸡都干透了,2090510,0
绿茶，吴庄，外婆家，真的，吃的便宜预制菜就预制菜吧。恶心的又是预制菜又贵。不过缺点是，一旦这桌菜里有一道新鲜炒菜，马上其他菜就不想吃了[笑哭],25595869,0
要看吃什么菜，记得外婆家有个巴沙鱼，虽然便宜但完全没有黑鱼青鱼好吃，有些肉菜也没有现做的好吃，比如红烧肉，虽然软烂但是没有现做那种黏腻又Q弹的口感，只是烂呼呼的，但是蔬菜类倒还好，干锅花菜干煸四季豆都可以。主要还是便宜，没有太难吃的东西。,2800373,0
本帮菜来安利一下海金滋吧！蟹粉蛋（赛螃蟹）特别好吃 和小伙伴去吃就是每道菜都想点,25263604,0
感觉外婆家就是每次出去聚餐，不知道吃什么就会选的一家店，反正就是能吃，但是不难吃的地步。,38671926,0
外婆家和绿茶都是便宜，穷人能吃到合格的预制菜就不错了,11066718,0
这才是真的情侣番啊，比那些长摄像头拍的科幻片真实多了,476557368,0
毛毛好喜欢这件衣服啊,35738,0
[妙啊]急急急，大哥大爷来了就点个赞吧，需要15万个赞。很急。,239871,0
西溪那边的外婆家很早以前去觉得贼好吃，后来再去就真的不行了，不知道啥情况,8485300,0
这期好甜，挺好的，千万别复婚[脱单doge],1524192,0
15w！,290024200,0
那这不就是豪华版蒸功夫？,600882395,0
20万了，新白鹿了,104418437,0
[doge]我狂点,22112735,1
做菜做菜！！,8119511,0
15w了[脱单doge]王师傅搞快点,11311588,0
省流：可乐6块,2673529,0
这个价格要啥自行车啊！[吃瓜],2891507,0
那你应该点麻婆豆腐，只要8块,253702,0
给差评的都是不看价格只谈味道的流氓吧，我20年去过一趟杭州当时去吃外婆家，一个荤菜就20来块素菜10几当时好像还有活动糖醋里脊9块，说实话味道不算难吃，而且价格摆在这里，难道去用米其林和他做横评？而且在阿里巴巴附近有家吃粤菜的黑珍珠甚至比这玩意还难吃还贵，外婆家2个人当时吃了100撑到死,293466499,0
已知王师傅给出点赞到20w才去新白鹿的理由是他不想去，那么点赞到15w王师傅就亲自给毛毛做饭的原因是？[思考],38292330,0
我是觉得新白鹿、弄堂里、外婆家这一流的餐厅都是一样的难吃。当个快餐又有点贵，当个馆子又觉得花冤枉钱[笑哭]以前还要排队。。。基本上来杭州的朋友，不是很要好就走个过场说外婆家是杭州菜代表，请一顿送走,30626096,0
我以前感觉很好吃，适合同学家庭聚餐，不算太贵，环境都蛮好的，情侣的话或者想吃真正好吃的饭菜，确实不太行,346729522,0
读书时候去吃的，印象最深的就是麻婆豆腐，便宜好吃。,11910268,0
杭州最后的骄傲：老头油爆虾(._.),6443402,0
外婆家的优势就是开在购物中心里，，竞争对手少，而且便宜,296585501,0
泪，我还蛮喜欢的，初中毕业也是在这边聚餐的,23342034,0
我大七八年前大学的时候经常吃，当时大学没钱，物美价廉,13459924,0
谷言家宴菜助力王师傅做一桌子菜…,276153,0
我点赞了！，都跟我去点赞！,472885677,0
疫情前吃过几次，就随便一个街边小店的味道,13660969,0
省流：点赞到15w王师傅给毛毛种一桌子草莓[吃瓜],259593667,0
要不是一个人只能点一次，不然我一个人点到15w[doge],481519,0
毛毛这期话挺少啊,14093358,0
作为一个爱吃红烧肉的人，外婆家的红烧肉是我吃过的最难吃的。,11638796,0
外婆家的红烧肉真的难吃，其他感觉还行,4596673,0
可乐呐多少啊,1262526333,0
可乐最后是六块钱,4667613,0
锐评,32560678,0
在外婆家兼职过，不能说是预制菜，大部分是预制菜，90%的意思，还有一些就是袋装的原料。,88214252,0
个人还是比较喜欢吃外婆家的，我吃的比较咸，所以挺合我胃口的，而且价格算比较实惠了。但是那个干煸四季豆我都觉得咸，老王不觉得咸，红烧肉我觉得味道刚好他又觉得咸[辣眼睛],29115068,0
预制菜确实是未来中低端餐饮的趋势，可以降低成本和物价，而且也懒人在家里自己也可以做，也不用太过抵制,9736953,0
我只能说，我不管能不能走向世界，我自己还是希望自己能吃到好吃的～,52926829,0
本期点赞15w王师傅给毛毛做一桌子菜，点赞20w去新白鹿（王师傅不想去但毛毛想去,14042162,0
新白鹿确实还行，味道肯定不能说难吃，而且还便宜,13368250,0
感觉王师傅瘦了[doge],20331261,0
预制菜的话，一部分变成果腹，一部分回归自己做，然后大城市会更加的美食荒漠,239217489,0
强烈安利新白鹿啊,23505973,0
这期咋回事啊，中间字幕缺失，最后可乐价格也没放[大哭],239802603,0
感觉毛毛这期没怎么评价诶,27676678,0
甜[脱单doge],4596283,0
做饭做饭！,480278983,0
看起来就好吃,3.49313E+15,0
兄弟们，就15万赞，20万赞去新白鹿,6657347,0
什么时候去阿根廷,13170468,0
省流:快乐6块,483867070,0
所以可乐到底多少钱,492248137,1
各位如何评价弄堂里,30624851,0
马塍路总店,9788347,0
现在连锁的，很多都是中央厨房做料理包配送到店铺，我之前在饭堂工作，看隔壁的老板剪开水浴加热的料理包直接倒进去饭里，每天只用准备蒸米饭，炒个青菜，剩下鱼香茄子，卤肉，牛肉都是料理包。,6805898,0
上次吃外婆家还是疫情前，感觉还可以，可能我预期比较低，但比在商场里随机抽取一个幸运店铺要风险低不少，,11062999,0
"来猜猜王师傅做什么菜[大笑]
我猜一手可乐鸡翅加王师傅特制红烧肉[脱单doge]",213260762,0
预制菜最大的问题应该是味道和价格往往不匹配,6580072,0
外婆家这种就当个工作餐还是不错的，人均小几十就有荤有素能吃饱，上菜也快,4822701,0
外婆家啊，做的还可以，价格很便宜，人均50的档次里面，他是发挥最稳定的[脱单doge],90976047,0
预制菜好啊，是食品科学和食品工业的结晶，对大家都是好事。,2832693,0
王师傅写的文案真不错[脱单doge],16142510,0
不要王师傅为毛毛做一桌子菜，要做一辈子菜[给心心],10811299,0
这个肯定三连,27985145,0
所以可乐到底多少钱[辣眼睛][辣眼睛][辣眼睛],25111181,0
全网最强恋综,22990665,0
个人感觉预制菜还不如去快餐店打快餐吃[微笑],6421171,0
15w做一桌，20w下期就更，怎么说？接不接[doge][doge],95102699,0
以前味道还不错价格也不是特别贵，现在……,304233363,0
我的评价是，随便吃吃可以去，就像吃泡面,92618544,0
阿根廷啥时候去啊,389970784,0
意思是说阿根廷本来也不想去？,11278709,0
17w了,482315750,0
为什么感觉毛毛话变少了,23774108,0
"06:36 
太甜捏",351321712,0
吉祥馄饨！没倒闭的话可以去探探吉祥馄饨吗！！,326243320,0
可以去一次斗牛士，前几天本来想去回忆童年，结果真的给我吃吐了，肉不新鲜，有一小块他是完全没熟是深红色的，然后翅中一股骚味，小点心也一般般，全场最佳就是水果沙拉。,183535331,0
我们这边的外婆家的麻婆豆腐8块 真的便宜到你不能去评价它的味道,11875890,0
十几年前的茶香鸡很好吃，真的巨香，现在不如吴山烤鸡,10948441,0
毛毛这一期话好少[微笑],43574849,0
15w可太小瞧兄弟们了[藏狐],84129113,0
点赞15w王师傅下厨 点赞20w去新白鹿 兄弟们需要控制在区间里[doge],23170508,0
王师傅看着变清爽了,1746860419,0
加油点赞,1307200,0
剁椒鱼头不放面，其实能说明老王吃的剁椒鱼头并不是很多,12746933,0
本直播间主打的就是一个叛逆，你不想去是吧[妙啊],6607306,0
我点赞的时候3000，两分钟后肉眼可见的到1.2万，牛啊[doge],340181083,0
新白鹿比外婆家好吃一百倍！,2209426,0
外婆家倒是挺便宜的,8121413,0
预制菜，《萨莉亚为什么是神》,11641695,0
06:35,18405379,1
没有人注意到车牌么？我的66,209333754,0
20万新白鹿 为此没白嫖[吃瓜],4780464,0
已经够了，赶紧做,22104888,0
预制菜其实可以直接卖料理包，这样平时上班的回家直接加热就行了，现在很多时候点外卖都是9点钟到家是真的不想再做饭了，有料理包的话可以省很多事,408402,0
正在逃离成都 很大程度是因为预制菜 成都我几乎找不到一家能吧回锅肉炒好吃的小馆子了,123960366,0
可以众筹给毛毛买一张吃席的大桌子吗？王师傅要给毛毛做一桌菜！！,231850878,0
我一个在杭四年大学生 都觉得外婆家难吃 我觉得乔村二十八道不错[脱单doge],85633873,0
小时候吃的时候真的极其好吃[热],35334722,0
"外婆家
确实不好吃，以前在大连柏威年试过。",23040772,0
看了开头就立马三连！,237001606,0
他是真的懂要赞的，你可以了啊鼎。,346184081,0
但是我觉得温州的外婆家比杭州的好吃（好几年前了,41656504,0
这次不得不点赞了,1479112,0
才12分钟点赞就破万了,2457347,0
诶，怎么感觉，王师傅越配合，我越不想看呢,27566279,0
终于有个吃过的了,6797356,0
省流可乐6块,18371681,0
看名：琒莶綎踽誫,3.49314E+15,0
叛逆区UP主,235702755,0
佬肥猫和新白鹿哪个好吃,13123966,0
所以可乐多少钱啊！！！,20726473,0
已经18万了,8126310,0
不保温，最后全回一遍锅,165728278,0
点赞到20万可以去王师傅不想去的餐厅，点赞到25万可以让王师傅给毛毛做一桌子菜。王师傅看来还是想做菜给毛毛吃啊。,2321361,0
按理说红烧肉这种东西应该是预制的更好吃吧，我吃过红烧肉罐头里的肥肉，完全没有肥肉特有的不好的味道，完全不腻，而且特别入味（当然连着吃好几块还是会腻毕竟是肥肉）,1139927903,0
我觉得 桂满陇碾压了 外婆家 7080 这些老牌的 餐厅的原因；主要还是 菜式没有创新 装修无法吸引年轻人 进去消费 价格也没有绝对的优势。,173981800,0
都去外婆家了，什么时候去小菜园[脱单doge]，2023市场值最高的餐饮品牌,8281460,0
点赞15万王师傅做菜，点赞20万要去探店。请控制大家的双手，合理点赞！,1094223311,0
一键[热词系列_三连][热词系列_这次一定]噢！,31944475,0
15w做一辈子饭[星星眼],28156696,0
"毛毛：您说
（心上有你[doge]）",304821636,0
这期太短啦！不过瘾[doge],4770603,0
我觉得这期毛毛说话太少了吧，而且剪的让我看起来节奏太快了，很急吗？[吃瓜],820659,0
点赞点赞！点起来[妙啊],631294880,0
好多年在杭州吃过一次外婆家，给我留下的印象就是咸[笑哭],142108,0
很好，老王开店就叫老王吧[doge],8449847,0
过度追求翻台率，就一定会走上这条邪路,523429710,0
冷知识：点了也没用,7037360,0
快餐模式,629064610,0
剁椒鱼头放面是安徽吃法吧？,170060757,0
加拿大哭了[doge],17622252,0
所谓一桌子菜，在我四川人认知里，起码九大碗,218802985,0
＞15＜20[doge],142778004,0
[干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨][干物妹！小埋_吨吨吨] 03:09,27652310,0
最近的视频真的看出王师傅越来越认真和专业了[星星眼],16951668,0
怎么说呢，杭州的预制杭帮菜三巨头都差不多，多好吃就算了，也就是价格不算贵,401088166,0
我很讨厌外婆家的红烧肉，和鱼一起弄，全是咸鱼味了,3057541,0
你给毛毛做一辈子菜，150w赞我们都给你点[doge],336094489,0
王食府走起[打call],15050410,0
单纯就是性价比高吧,4742055,0
太热乎了,28769072,0
必须做[doge],14030360,0
什么时候去阿根廷啊？？？？,29990298,0
一桌子？一輩子！,21099355,0
毛毛吃胖了[doge],2002757,0
他可没说桌子大小！,98784122,0
现在3块钱的麻婆豆腐都没有了,33044874,0
阿根廷呢？[藏狐],2633894,0
可乐的价格是……？[捂眼],1114549379,0
点30w能不能做两桌[脱单doge],132716995,0
达成,700872640,0
感觉外婆家不如外婆桥,445554844,0
30w能天天做吗？,7802701,0
"我这剁椒鱼头一般放的是乌冬面，虽然不吃鱼，但是那个汤汁乌冬面配一下真可以
[害羞]",45043893,0
省流:预制菜还是可以的，以后可以看到王师傅给毛毛做菜,474378544,0
@黑豆大哥 来点赞[打call],443913082,0
看到王师傅做饭给毛毛吃直接点赞加转发[tv_doge],11913864,0
都给我狠狠地点赞！！！,55496026,0
15w王师傅亲自下厨，这不点起来,14058316,0
视频先不看，大家先来助力梦想[脱单doge],3195074,0
6年前杭州武林广场那家还可以的，一年前去吃就一言难尽了,3957822,0
开头发言，必先点赞,440166971,0
[微笑],359806265,0
来早了没弹幕啊,413129789,0
这不是必须点赞,10097569,0
那30w能做两次吗[doge],381832849,0
6年前吃还行 现在…,481070279,0
可乐6块,50162237,1
老王可不能用预制菜糊弄事！,349842,0
20w轻松拿下,398039395,0
可乐多少钱啊啊啊啊啊,7204212,0
这家还好吧,1533463991,0
因为我不想去[doge],374877686,0
这不马上点赞！！！,2926131,0
这期燕国地图好短啊，才15秒[吃瓜],495928969,0
可恶，这下不得不点赞了,16519056,0
省流：王师傅要给毛毛做一桌子菜！,16935903,0
更新啦~,129848204,0
15w赞王师傅给毛毛亲自下厨！一桌子菜！,33817294,0
料理包仙人[doge],29469119,0
15w冲啊，??要下厨啦,159467366,0
以前确实不错,4673882,0
么么[doge],476932529,0
快点赞,108231,0
都这么说了总不能不点吧[吃瓜],26435866,0
嗨嗨嗨,8466569,0
王哥好开！,24182627,0
安利个小程序：延吉西市场。朝鲜族美食等您！,3.49326E+15,0
行,287938660,0
现在每期怎么越来越短,619220128,1
所以可乐多少钱 片尾没讲诶,6668906,0
是我没看到还是在哪里，可乐价格呢,18742427,0
？所以可乐到底多少钱来着,71220385,0
第一次这么早看,617674605,0
我先来恋爱要在离婚后[打call],570326387,0
哈哈哈,4258313,0
哇,21960807,0
[doge],361709262,0
6:35,55953599,0
省流:可乐6元,497258803,0
111[doge],393513492,0
省流：可乐6块钱,14431465,0
你们两个[doge],444301262,0
省流 可乐6块,44926265,0
11111,16935903,0
冲冲冲,11699597,0
马塍路这家？,429842286,0
吃饱了吃饱了，血糖过高了,117255,0
emmm，所以可乐多少来着,15106765,0
20万了,359160283,0
所以可乐价格多少？,25585719,0
省流：可乐6块,2468856,0
所以可乐到底多少钱,299854182,0
15万了,17999045,0
才几小时,4674909,0
出去酒店还吃预制菜真不如肯德基麦当劳快餐,354775872,0
[吃瓜],8794126,0
没看见菜单啊,242496046,0
阿根廷啥时候去?,3.49311E+15,0
20万了,23353203,0
多少张？,37234434,0
还么说可乐价格呢,32867349,0
省流：可乐6块,6534023,0
省流：可乐6块,323440096,0
2000,10786396,0
沙县算预制菜么,13275036,0
可乐6块一瓶[doge],330135316,0
上次吃串希,16571743,0
我家今天中午吃红烧肉,483901678,0
我竟然是第一个,1344099698,0
"故事：
本视频点赞到了15W，王师傅打电话给毛毛，让他来自己家要做一桌子菜给她吃。
毛毛来到王师傅住的地方，发现王师傅在客厅里跑步，奇怪道：“你不是要做菜给我吃吗？为什么在跑步？”
王师傅回答：“哦，我在热菜呢，你先坐，一会开饭。”
毛毛坐到饭桌前，有些失望的嘟囔道：“啊，不会是预制菜吧……”嘟囔完，眼前一亮，喃喃道：“不会是接到预制菜的广告了吧？！王哥哥好厉害！”
毛毛满怀期待的坐了一会，王师傅把外套脱了，只穿着一套薄薄的紧身衣，躺到饭桌上，脸面朝上地说：“菜热好了，来吃吧。”
本来还满心期待的毛毛被气的翻起了白眼：“就这？！就这？！你还不如打炉石给我看……”
王师傅听了不知从哪掏出一个平板，玩起了《炉石传说》。
不一刻，果然听毛毛夸赞道：“好菜！好菜！”",21272438,1
我吹牛皮的讲。我放特别长远来讲预制菜和央厨未来一定会拉锅，不管怎么吹预制菜永远是工业品它只能作为现代餐饮的一个辅助不能做为主流。预制菜也好酱料包也好一定要放添加剂，一定会损失营养。每一代年轻人终将会成为人父母。上厅堂下厨房。中国烹饪要被这玩意儿搞玩完了。那我们就不要谈饮食文化了。我不反对吃。但是我坚决反对把预制菜当成主流，还卖的这么贵。,8009247,0
以前总吃外婆家，第一次吃感觉挺好吃的，但吃多了也就那回事，而且主要是他涨价了[tv_白眼]涨还不少，把一些老的菜品换掉了，换成了一些更难吃的菜，3块钱的麻婆豆腐也没了，价格和一般的饭馆一样甚至更高，那我为啥还去吃他的预制菜呢，真的不会做买卖[tv_冷漠],11070599,1
"《我在期待什么》
02:51 ",3366976,0
" 好甜

00:22 ",27738618,1
讲道理，15万赞给1个毛毛做菜没什么，能不能30万赞和11个妹妹一起吃顿饭啊？有11个妹妹赤小兔算什么？能不能300万赞和111个妹妹一起吃顿饭啊？有111个妹妹毛毛还算什么？[脱单doge],478620943,48
我说下我的观点，预制菜是趋势，既然他可以通过国标检查，就可以吃。但是既然是预制菜，你就要给我预制菜的价格！我在淘宝买一个左宗棠鸡15快，你卖28，我能接受，但是如果你卖40，我就要骂人！,1726660,2
花饭店的钱给爷吃快餐预制菜是吧，那就祝那些对预制菜趋之若鹜，把它当未来大势所趋的贵物餐厅早日倒闭捏[给心心]就算以后疫情结束餐饮市场恢复也要亏到自闭哦[给心心]（中式快餐除外）,1712210,0
新白鹿外婆家现在真的一言难尽，靠着预制菜除了便宜其他啥都没有，门店吸引外地游客外一无是处，杭帮菜现在是连锁牌子撑不起来 街边小馆子也做不好，应了高老那句话，菜真的忽悠！,9411128,73
我要指出一个重点，当一个男人说“还行、还不错，还可以”，深层意思是，我不满意或者不愿意，但碍于情面或者环境，不方便说，就用还....的语句来回答，因此，这个饭店不好吃,66899151,0
所以阿根廷还去不去，真就是骗赞咯，不知道还能看几期。不是节目不好看了，但就是每次提到点赞多少多少就去干啥，就觉得不舒服。这次都没看完，看到说这个就退了,46502214,1
真的是很难吃，不考虑价格也很难吃，甚至比不上接头煲仔饭里面的菜和十几元快餐的菜，广西有可能预制菜还不普及，如果普及的话外婆家肯定是最难吃的一家预制菜。,17366680,0
外婆家在杭州吃过一次，不是咸就是淡，该有的味道通通没有，这样的店开在我们这儿，应该会倒闭吧。 也可能是我习惯了淮扬菜，口味不同吧，反正我觉得很难吃。,4480298,0
我在广州吃过一次外婆家，就是点了招牌茶香鸡，一生黑，又贵又预支菜，肉完全柴和干烂，它还开在广州最好的商业中心，真的这间店就是拉……,298686394,0
"新白鹿 要去杭州吃，上海的新白鹿比杭州的要差，真的是差，
可能是在上海的人多，且，全靠同行衬托[嗑瓜子][嗑瓜子][嗑瓜子]",325801495,0
已知：毛毛爸不是直男所以有了毛毛，求解：为什么王师傅是直男却有了张牧[tv_doge][tv_doge][tv_doge],5051690,1
15万做菜？我觉得吧，照这个趋势下去，迟早有一天15万点赞录一期民政局周边的结婚喜庆菜，然后30万点赞复婚手续怎么办理那种,230381237,0
当王师傅带毛毛去外婆家，吃什么变的不重要，甚至是不是真的外婆家都不重要，我直接一个磕爆[星星眼][星星眼][星星眼],411498896,9
说便宜的是天天去大饭店吃饭吗 随便找个炒菜馆做出来都比他这个好吃还便宜 价格一半不到吧 甚至在东北460我可以吃四顿,409973776,0
你指望普通老百姓去吃顶级大厨做得菜？ 等于说笑话 现在社会很需要预制菜 因为上班时间很长 你等待的时间几乎等于没有,8314354,2
谁在说茶香鸡？？，那个简直太难吃了，难吃到的让人生理上感觉不适，就是我去地摊上买的任何一只鸡，都比他好吃一百倍,15841882,1
在他家有一次吃所谓的三杯鸡，结果人家没热，直接就给上来了。。。他娘的酱都是稠糊的，咱也不敢说什么，再也不吃了,14126478,0
我发现老有人算成本价，有什么意义吗？[笑哭]成本价给你上菜是吧？而且这还是个连锁店，大慈善家感动中国了属于是,8031715,0
之前学长带我去吃，结果没看到茶香鸡，最后研究了一下菜谱才发现那家已经该名成“金牌外婆家”了[帕里_白目],194893,0
Y1s1墨尔本这餐厅全都是超市塑料袋拆包，甚至味道做出来还不一样，谁敢说预制菜不好[脱单doge],12490717,0
在去阿根廷前我再也不相信点赞多少会怎么怎么样。除非你们去阿根廷[doge][doge][doge],91687272,0
预制菜就得卖预制菜的价格，你一四季豆从料理包里拿出来微波炉一热就卖我28这不是把我当傻子吗[无语],358488835,0
预制菜就好在品控一致，价格便宜。但是如果你用预制菜来卖厨师现炒的价格，就别怪我骂娘了[doge],4579127,0
记忆犹新，17年去外婆家，吃了一道他们那个叫什么白菜来着的才，吃吐了，一点不夸张，出门去厕所吐了,60683624,0
离谱。一天后你们给干到二十多W点赞了。你们是多想王师傅做一桌菜虐毛毛啊[微笑][微笑][微笑],613019,0
外婆家现在是真的极度难吃，上海现在好像没有外婆家了，只有什么金牌外婆家，巨难吃。已经拉黑了,17221286,0
兄弟们，点赞15W老王给毛毛做饭，20W吃新白鹿，我的建议是严格控制区间。兄弟们冲！！！,23008836,4
我还记得王师傅下厨做西红柿炒蛋，可乐鸡翅，用嘴把可乐喷到西红柿炒蛋里面，用嘴……[捂眼],238096821,0
我知道我做的也不咋地[笑哭]但王师傅最次也得按这个标准来吧，不然不认账的[doge],405000032,3659
15w亲自下厨 20w去新白鹿 所以王师傅话里什么意思不用我多说了吧[tv_doge],50524604,34
"你要鸡翅还是鸡腿？
都行。
那给你鸡翅。
我要鸡胸。
……
怪不得毛毛不要你了[吃瓜]",359534972,0
要我说啊，请一堆水军，升一波流量，找一堆加盟商，噶一波韭菜，拿??直接跑路，参考某火锅。,384273085,0
点赞到20万，因为王师傅不想去？看不起谁呢，兄弟们给我点到20万，送这对夫妇进新白鹿！,1684959,0
在大城市里，想开个要厨师现做的饭店恐怕比较难，干不过火锅烤肉预制菜[2233娘_大笑],166137,0
问题是肯德基麦当劳当年在美国是廉价餐厅，现在用预制菜的讲法，高价的收费，来开连锁有用？,14567567,0
新白鹿真的难吃，我都不想看[无语]我上次和朋友去就感觉虽然他便宜，但感觉是花钱找罪受,18446848,0
以前我们这的外婆家我一周去一次，然后他改成金牌外婆家，菜单变了，还又贵又难吃[生气],140523406,0
如果点赞150万就复婚，我就把微信里所有好友都拉上，一起点。我这算不算有点饭圈了？,311287368,1
可以的 b站搞恋综圈b站粉丝 斗鱼搞花花公子人设玩纯妹妹局鸭鸭杀 王哥还是懂的,10593213,1009
[doge]美国人在外打仗回国，发现自己的菜单从铁盒罐头变成了塑料袋罐头（预知菜）,28326308,1
老高早就喷过外婆家了 这预制菜一塌糊涂胡作非为[喜极而泣][喜极而泣][喜极而泣],4083329,1
红烧肉一般为了肥肉软烂，烹调时间都会使得瘦肉变柴的。建议预制的时候往死里烧[妙啊],38216915,0
西湖醋鱼难吃到发指，一桌没有一个人喜欢，最后只能不粘任何酱汁，寡淡一点吃才吃完了。,12450741,0
花同样的价格，我吃你预制菜？预制菜说白了就是完整的剩菜，二次加工加热之后在卖给你,37627016,0
"点赞到20万去新白鹿——""因为我不想去""
但点赞到15万就会""给毛毛做一桌子菜""",5113901,0
就这套菜，做的又比较一般，在我们东北六个人喝48瓶啤酒配上这些菜450不能再多了,88391746,0
把装盒饭的菜装在盘子里卖，这就是坑人，难怪楼外楼做的难吃也有人去，至少是现场做的,388959922,0
不要新白鹿，要王师傅的烛光晚餐[脱单doge][脱单doge][脱单doge],2099877642,6
看看王师傅早期直播就知道了，王师傅年轻的时候就是一个纯网瘾少年，根本没有心那种,32400443,0
