content,mid,like
"我兼职送外卖的时候这种见过不少已经习惯了，我现在都不点外卖了，即便下班回去的时候再累也不会点外卖和合租室友做饭吃
备注一点，大部分的那种快餐基本上都是预制菜，像盒饭，或者是小碗菜什么什么拌饭之类的80%都是预制菜，不太可能是预制菜的面类居多，因为汤面类如果微波炉加热会出现面的口感，但是也不要侥幸，米面两种商铺种类有一大部分租的小门面房，这种只做外卖，避免预制菜的方法也是有，只不过你可能要花时间找出来，找商铺有门口照片的最好带经营痕迹的，再其次选位置，比如在某某美食城或者是商场商业街这种大部分不会是预制菜，但还是会有，我是不会点外卖了",472321148,0
"我觉得up可以出一期视频讲一讲料理包和预制菜之间的关系。因为我看到有很多人混淆了两者概念。
有些菜，制作流程比较繁杂，耗时长，你又让他现做，又要求尽快，明显是不可能的，所以很多菜品饭店都会选择先提前制作成半成品（甚至成品），等你下单之后只需要回锅加点配料炒一炒或者热一热就行，这种做法哪怕在酒店堂食极其常见，一直都是这个流程，这种只能算预制菜。
料理包一般都是成品菜肴，可能含有添加剂延长保质期，一般热热就能吃。
视频里要求添加或者去掉配料的方法，能初步分辨是否为预制菜，但不能分辨是否为料理包。",32710413,2
你这种视频做的一点意义都没有，并不是所有的外卖都是所谓的预制菜，就拿视频里的肥牛饭来说，人家肯定是一次做一锅大的，来单就打出来，不可能说来一单做一单的，还有辣子鸡，你猜它为什么叫辣子鸡，辣子鸡的做法肯定是要辣椒的，你说辣子鸡不要辣椒，等于是教厨师怎么做菜了，还有酸菜鱼为什么可以不要辣椒，酸菜鱼的辣椒是最后浇油的时候放的，这个完全可以控制，还有一点，通过视频能看出来，up主对餐饮其实一点都不了解，是不是预制菜全靠自己的感觉和猜,43081011,0
"@AI沈阳美食家 笑点解析
@AI视频小助理 总结一下
@机器工具人   听歌识曲
@有趣的程序员  总结一下
@AI视频小助理   总结一下
@课代表猫   总结一下
@AI课代表呀 总结一下
@木几萌Moe 总结一下
@星崽丨StarZai 总结内容
@星崽丨StarZai 提取图片
@AI视频小助理 总结一下
@有趣的程序员 总结一下
@AI课代表呀 总结一下
@木几萌Moe 总结一下
@AI沈阳美食家 笑点解析",1471616659,0
不是，其他的可以理解，就鱼香肉丝不要胡萝卜和木耳，辣子鸡不要辣椒，辣椒炒肉只要辣椒不要肉，不纯纯有毛病的操作吗，谁家辣椒炒肉只炒辣椒不炒肉，那你干脆点炒辣椒得了，在一个鱼香肉丝不要胡萝卜木耳不就成了干炒肉丝了，那你还吃个啥。最好玩的还得是辣子鸡不要辣椒，你见过哪个辣子鸡不用辣椒炒的，你不加辣椒咋出那味啊。你这几个要求给商家就算不是预制菜也觉得你是个找茬的吧，想好歹想点正常的再点吧[tv_晕],400890101,1
笑死了  我一个跑外卖的 想问问 必胜客是不是预制菜？  炸鸡的连锁店算不算预制菜？  肯德基是不是预制菜？  别整天搁哪预制菜预制菜的  麻婆豆腐提前做一盆  有单了热一下打包算不算预制菜  ？提前蒸好的米饭算不算预制菜？ 你但凡干活外卖商家 你就知道 中餐很多家常炒菜自己做比所谓预制菜成本低很多  一份炒饭 平台上卖12  顾客付款15  商家到手5块钱  用预制菜？亏死你,9528223,1
我这边小地方，好吃的店出餐慢骑手不愿意接，每次点完骑手都要来抱怨，搞得我后来都不点那家，之前天不冷的时候30-40分钟送到他抱怨就算了，现在70-80分钟送到，他还超时，前两天有次超时一个小时，送到手上都冰凉的还有冰碴，配送费又贵还超时，有的看时间到了电话不打直接点确定??，投诉他也没用 人家都不在乎，各个网吧门口都有饿了么骑手在里面天天打游戏，真就是一群大爷,27126237,85
"资本搞个“预制菜”的名字混淆人。
什么叫预制菜？我来告诉你。
今天家里来客，我热心做了一桌饭菜等着，突然一个电话客人有其他事不来了。
我做的那么多菜怎么整？正常处理都是整盘或者装袋送冰箱里面冷冻或冷藏慢慢吃。
这种饭菜等我在家吃的时候叫什么？这在家里叫剩饭剩菜，跟预制菜有区别吗？
弄个“预制菜”的名字，就不是剩饭剩菜了吗？",10495888,0
"日式肥牛饭是炖菜又不吃炒菜，当天烧的也肯定是烧好现浇的，不可能你点了才开始炖的
口水鸡至少在上海是冷菜，也是先做好的
辣子鸡没有干辣椒炒，还叫辣子鸡？除非本身调味是用调料包，而不是现做
鱼香肉丝超市都有专门的调料包，做出来味道一样很奇怪吗？
看备注根本不能判断是不是料理包，纯粹用话题赚流量罢了",414884024,1
"外卖不按照要求做的我一律不吃退菜，别拿什么店里忙当借口，MD有时候夜里12点点外卖，让他别放辣椒，辣椒还和不要钱一样放。
我打电话说我吃不了辣椒，他说你拿水涮涮在炒，我都点外卖了还自己动手啊，说什么店里忙忘记了。我说我吃不了辣椒，吃了就得去医院。
还有什么点个粥直接送哪种罐装粥来的，简直牛逼。",44419559,0
简直有病，看了那么久你的视频终于知道你为什么不温不火了，辣子鸡不要辣椒叫什么辣子鸡，辣椒炒肉不要肉？那你怎么不干脆点虎皮辣椒？就好比有的人去奶茶店点奶茶你不要奶或者不要茶的过分要求不是一样吗，要测评也不是这样测评的，番茄炒鸡蛋要甜的或者咸的就可以理解。做测评简直不要太无脑了，,420986063,4
"其实这一点细想也是非常可怕的，我把我不能吃的食物备注好了，但是你没有尽到告知的义务。这个到底是不是预制菜，商家不能瞒着。这涉嫌侵犯了消费者的知情权嘛
往严重的说，我备注了，你还给我放，我吃了我不能吃的东西，我出现过敏反应了，我休克了，我人没了，那这个算谁上面。[辣眼睛]",45054638,1
预制菜可以从军工食品看出还是不错的，但是做给我们吃能不能达到那个效果？里面有啥科技没有，用的食品是好是坏，这些我们都看不见你可以随便搞，现炒的都一大堆科技，更何况你背后加工的，是不是有些人看上那些不正常死亡的动物了，背后加工给我们吃[嗑瓜子]不说全部直说有问题的那一部分,3.54656E+15,0
要买的价格多贵就算了，三四十的餐想的还挺丰富，要三十分钟内送达，要做菜环境好，要便宜，要新鲜，要美味，要符合自己的备注，要不要挨两巴掌清醒一下，想想从食材采购到送餐到手给的钱值不值这个价格。不想吃料理包要么自己做要么多花钱，自己被剥削多了一有余力就开剥削他人了是吧。,341587215,0
你说的那些以前像“预制菜”比如零食、方便面、辣条……都不知道被处理多少遍了，行业技术早就成熟，直到现在都还在出事，而且现在的预制菜都是“家常菜”，里面的保存、健康、科技技术等都不知道到不到位……，我觉得早晚要出事整顿一遍，哪年上315后就哪年开始吃[doge],523438899,0
做过外卖兼职，大部分很多菜都是预制菜，番茄炒蛋里的鸡蛋都是调好的蛋液直接下锅炒，鱼香肉丝梅干菜全是盒子里拆出来的，然后番茄炒蛋，红烧肉，还有其他杂七杂八的菜都要放所谓的酱汁，什么糖醋里脊汁，番茄炒蛋汁，现炒的就放什么什么汁，不是现炒的就是预制菜[辣眼睛],474213084,1
预制菜就预制菜吧！没钱的时候吃一顿就算了，tmd有些吊店装高端，一份辣椒炒肉59.9，小炒牛肉60，图片也像堂食。米饭4块钱一碗的新店，我以为是堂食，点过来吃一口，tmd这不就是我平常吃的辣椒炒肉，好烦啊，我能吃预制菜的，但是这种装堂食的预制菜店好烦啊,487733666,1
本来还挺愿意看你的，结果看着看着发现你只是哗众取宠，你根本没有分辨预制菜的能力，你的搭档有一期拔丝水果，我也发现你们没任何厨艺上的知识，却想干厨艺科普的活，辣子鸡不要辣这样的话也敢说，仅凭能不能添加一些配料来判断，太儿戏了，或者说你连吃都不会吃！,476599250,0
学历越低越觉得预制菜有毒[偷笑]没学过化学不懂添加剂的是这样的，什么都不懂就说有毒就对了[偷笑]抵制所有预制菜[偷笑]不知道自己吃的罐头，辣椒酱，等等也算预制菜范围[偷笑]还是那句话别反驳我的评论了，暴露你学历低的事实[偷笑],1298110732,1
预制菜我倒是无所谓，但你预制菜能不能下锅再TM炒一遍？？？？很浪费时间么？拿那个老微波炉打一下就送过来，那排骨骨头棒中间没外边热，我真服了，美团上差评就有我一份，老板还装傻说外卖小哥送的慢，人家7分钟送到都要飞起来。,1855834093,0
"各位用美团外卖的兄弟们
想识别是不是料理包，可以看看评论有没有大众点评，评论有大众点评的99%的不是外卖黑作坊
当然就算他不是外卖黑作坊他也有可能用料理包
这个就要你自己识别了 至少有实体店的都比较干净
但是这一条可以把外卖黑作坊给筛选掉
另外有的店有实体店他也没上大众点评
那这个也没办法",277732360,0
"1.预制菜没现炒的好吃，微波炉叮一下不热，无法高温形成风味物质
2.预制菜成本极低却和现炒一个价，劣币驱逐良币
3.预制菜价格公开网络可以买，制作难度无，4块的东西加热一遍卖你10块20块，把消费者当傻子",24570916,1
还有这么多脑残说是在诋毁预制菜，这是预制菜的问题吗？这是你付着现炒的价格却吃的是预制菜。就像你去烤肉店，花了高价点的原切牛排，但店家给你上一个合成牛排一样，难道合成牛排不能吃吗？并不是，这TM是在忽悠你。,1777191082,0
我觉得把除非自己有店面卖盒饭的，几荤几素啥的那基本都是现做的，除外所有小碗菜基本都是预制菜，点份外卖好几个菜20-30算上优惠，平台扣一些骑手拿一些剩下十几块商家会给你现做？人家还能比你傻？还赚啥钱啊？,32947007,0
法律应该出台，凡是餐馆，学校，只要你是做饮食的地方，如果用预制菜，一经发现，三年以上有期徒刑，这样子应该可以减少点了吧。反正我去餐馆吃饭，他敢拿个预制菜上来我就报警了，货不对版，欺骗消费者。[嗑瓜子],3.53712E+15,0
真是预制菜妖魔化，怎么蠢人那么多的，预制菜虽然不值得提倡，但视为洪水猛兽大可不必，我们吃预制菜其实吃了几十年了，包括你现在吃的那些什么小鱼干零食，其实都是预制菜，蠢人是大多数，这次我信了,43605238,1
小碗菜是现做的，只是做的时候是量比较多，做好后分小碗装，你这样备注真的有问题，每样都给你做一遍？有点常识都不会这样去测试备注，实在不懂你可以看9.9一份辣椒炒肉，为什么现炒一份才9.9,1915755799,0
辣子鸡不要辣椒，要不你听听这是什么逆天要求？而且这也证明不了，当你不要辣椒，就需要另一种蔬菜给你填上，那我为什么不能给你上一份木耳炒鸡的料理包？不过从那干辣椒的状态来看，不是料理包。,477075039,121
你说预制菜卖便宜就算了，点的人心理清楚也能接受，你妈卖3，40一份，料理包加热一下就送出去，纯?生，所以人们不是抵制预制菜，是抵制这种欺诈行为，违法搞乱市场还支持这种行为的更是纯?生,353315652,3
这期真是败坏好感，辣子鸡不要辣椒？鱼香肉丝不要胡萝卜木耳那叫鱼香肉丝？辣椒炒肉不要辣椒？你直接只要肉啥都不要就行了呗，你这样在店里吃容易挨打，做视频之前做下功课，纯纯无理取闹这期,665656517,0
看过一个分析，店名加·的基本都是有问题，预制菜这种，加·是为了搜索关键字靠前，看评论就知道了，什么不吃蒜，不吃香菜全不管，然后商家回复一个标准模板，基本不鸟你，都知道什么德行,18435721,0
外卖点预制菜的店很容易看，刚下单手机还没黑屏就显示骑手接单到店了，然后没一泡尿时间显示骑手出门了，前后不到20分钟 骑手敲门了，我问那个骑手为啥这么快，他叫我多点[doge],134795907,0
"要是吃不出来是不是预制菜那还有什么区分的必要，那我心服口服。
现在很明显99%的光凭味道就能吃出是预制菜，和现做的就是没法比，何况你还卖我和现做的差不多的价格，那鬼去吃。",646497011,1
喜欢点外卖，而且我也是送外卖的，只能说这种专门做外卖的店是特别多的，而且每天单量基本也是靠他们，出餐快不墨迹，也有个别笨蛋预制菜都搞不明白，卡半天餐[保卫萝卜_哭哭],174871094,0
番茄炒鸡蛋你们都不放辣椒吗？我自己做，鸡蛋先滑一下盛出来，加少许油，蒜末干辣椒段爆香，下番茄炒几下，然后下鸡蛋调味，撒葱花出锅[惊喜][思考][思考]（四川的）,457283202,1
不是不能吃预制菜料理包，问题是你一眼假的菜卖这么贵，那个肥牛饭卖33？这么敢的。所以我现在点外卖都点大连锁快餐店或者麻辣烫麻辣香锅啥的。至少我点的啥他给我做啥,25332455,1
全都不照做那个 一看就是上了封神榜也会伪造聊天记录骂顾客的那种人 而且不能接受备注就打电话啊 也不打 关键是如果上了封神榜估计也会有很多人骂顾客 说事b之类的,61806306,0
去年吃过一家堂食，开始吃没往预制菜想，后面去吃我说少放辣椒说不能少，就想到是预制菜了，而且这家做的盖饭类，但是后厨都没炒菜声音，md现在连堂食都搞预制菜,247927984,0
两个厨师交流心得，一个说：“tm的辣子鸡不要辣椒，硬逼着老子拿洋葱配蒜蓉炒的！开眼了算是！”另一个抽口烟缓缓吐着烟说：“你见过西红柿炒鸡蛋加辣椒的吗？”,389576136,0
我昨天刚点了一份面，然后从商家接单到外卖小哥拿餐，不到两分钟！尼玛，我点的是面！然后我默默的给商家打了个差评！因为面到我手里，是一坨，我又重新过的热水！,1056150947,0
能不能预制菜强行标出来，得吃预制菜了我可以自己去买去热，实在嫌麻烦懒得热了我点专门做预制菜的外卖店里的便宜外卖。骗人的，预制菜卖贵的价格的趁早都414,121364565,0
说实话，你们点外卖那么久都不会想着看一下商家的工商图片？那上面有清清楚楚的营业范围，一眼就能看出来这家店能不能动火，是不是预制菜，还要测评，有点搞笑。,40206641,0
"确实啊，预制菜吃也没事，但是你贵啊，
你这现炒的价格卖预制菜，
那现炒不就被你搞死了吗，我现炒的价钱吃的是预制菜，我不会自己网上买吗，
要点你的[热]",326715672,0
我反感的不是料理包 我反感的是你用现炒的价格，结果用的是料理包给我 你直接标明你是料理包，然后你多出来的那3～4块，我就当做是你的水电费了，我不反感,111076914,1
你不要配料或者改口味可以，辣子鸡不要辣子，辣子炒肉不要肉[疑惑]就算是现做的也得给你打电话，这边推荐你买奶茶不要奶不要茶，买北京烤鸭不要烤[无语],23244070,1
最烦的就是这群商家在网上买便宜的预制菜然后自己耗费丢丢时间加热打包后高价卖出去，昏单玩意钱都给它赚了，既然如此我还不如直接买预制菜自己做呢[抠鼻],565433474,0
这期视频是逆天中的逆天 漏洞百出 不仅仅是完全无法判断预制菜与否 而且激发了很多人的厌蠢症 说真的我也看了很多大鑫的视频 这种题材是最蠢的一个了,3.46157E+15,0
第一个肥牛你可以打电话回去 说是吃了 然后过敏了 准备找地方检测里面是否含有洋葱 让他们准备好赔偿吧！他有小聪明 那就顺便吓他一下[tv_坏笑],92590711,0
[辣眼睛]别的不说，我觉得辣子鸡不要辣椒这个太无理取闹了。大鑫你完全可以选别的菜色来进行测评，辣子鸡这个选得着实不好，因为辣椒默认是必需品。,8674859,0
什么小碗菜，烤肉拌饭之类的，我只能说99%都是在阴暗角落店里做的。别问我怎么知道的，跑众包，天天去拿餐，我自己看到都不想吃[吃瓜][吃瓜],141554433,0
这样搞真的很尬，就算我卖小碗菜外卖是现做的也肯定是和自助餐一样在开餐之前一次做好一大份放到餐盘里用热水加热你点什么我再分装啊[辣眼睛]。,15672072,0
我上次要了个米粉，上面有不要辣选项，我本来也不吃辣，结果送来一片红油，加水涮了半天还是辣的不行，我问人家说不辣不好吃，气得我直接给差评,1772118666,0
美团饿了吗这种外卖软件就应该有义务区分现炒跟预制菜，那种挂羊头卖狗肉说是现炒实际预制菜的就应该罚款[保卫萝卜_白眼][保卫萝卜_白眼],241879310,0
[tv_doge]预制菜其实没什么，又便宜，我平时自己也买这个放家里，有时半夜饿了加加热就能吃，挺方便的。结果被外卖钻了空子，名声臭了,621331711,0
"谁告诉你不能备注口味就是预制菜了？
外卖只有麻辣烫啊，面条啊这种必须现场操作的才不是预制菜，其他全是，你还选口味，预制菜不会做口味？",400480908,0
鑫哥！！我想要你身上这个个羽绒服链接啊啊啊啊求回我[大哭][大哭] 我太喜欢这个羽绒服了 哥不回我只能去找仙女鑫嫂了[大哭][大哭],16912125,0
怎么还有人帮预制菜说话啊?半成品卖成品的价格，赚取高额利润，长此以往谁还现炒?破坏市场平衡欺骗消费者你还犯圣母病了，搞笑,305691729,2
备注商家不按要求做并且也不打电话说明的 我直接就是退款 和我玩心眼？你就看我能不能退款就完事了 我就硬说我对什么什么过敏,275928594,0
若智up，辣子鸡不要辣椒，鱼香肉丝不要胡萝卜木耳，辣椒炒肉不要肉，建议去掉这些配料加柠檬骨灰，不谈料理包，硬挑刺测评,1333447323,2
大哥，他是测评啊，他不这样点怎么测评？他是没花钱吗？你们也是牛逼，不看就好了，看了又要评，你不会就是开预制菜饭店的吧,385700960,0
嗯，我的话非常简单，我爸是送外卖的，所以什么店什么菜什么味道都是很清楚的，所以非常简单！ 你们都懂，该怎么办吧？,3.54662E+15,0
不是，你这种盒饭做这个有什么用啊？难道人家真的一盒饭一盒饭给你炒吗？都是做成很大一锅菜，然后一勺一勺给你挖出来。,88503037,0
辣子鸡不加辣子[辣眼睛]这已经和验证预制菜没关系了吧，xhs这些xxn先去把自己脑子去医院好好验证验证,3.49309E+15,0
脑子聪明的人在小区里随便找个外卖小哥给他一根烟问一句就知道哪家店是不是预制菜，卫生干不干净了[笑哭],59392366,6
笑死，但凡对餐饮有点了解的人都不会出这个视频和对这个视频发表意见[喜极而泣][喜极而泣][喜极而泣],151296639,1
"辣椒炒肉只要辣椒不要肉？[疑惑][疑惑]
辣子鸡不要辣椒炒[疑惑][疑惑]，你就算测试你也不刁难人吧",151182940,1
跑过外卖的说一下，店名长又花里胡哨的，基本都是预制菜，还有盖饭，擂椒拌饭，炖汤之类的更是狗看了都摇头,414067536,0
你这不是找茬吗，辣子鸡不要辣椒叫什么辣子鸡，辣椒炒肉不要肉叫什么辣椒炒肉，你咋不点白米饭不要米饭,435186397,1
发什么癫，辣子鸡这个菜所有餐馆肯定预知，不可能现煸，除非这家店八百年没有一个顾客，不然都会预制。,1435382,0
小碗菜基本都预制菜你敢想几分钟出餐能不是预制菜？骑手几百米骑过去没俩分钟就取上餐了不是预制菜是啥,490280562,0
不是，你做鱼香肉丝不要胡萝卜和木耳，让人家怎么炒给你？哪怕不是预制菜也炒不了啊？纯粹胡说八道。,504069855,1
没办法中国就这样 追求效率质量就有问题  追求质量效率就有问题  效率质量都没没问题人就有问题,61844132,0
辣子鸡不要辣椒是不是和蛋炒饭不要蛋一样？说真的店家看到这种单子应该是怀疑故意找茬吧[辣眼睛],28672788,0
吹嘘预制菜健康的沙雕们，泡面怎么说，国家标准，工厂流水线严格把控质量，[微笑]是不是非常健康,415843058,0
这有啥意义？水煮鱼，辣子鸡这种都可以用半预制菜的，你又怎么区分呢[藏狐]辅料都是厨房自备。,859071,0
那些说预制菜被妖魔化的，你爱吃你吃吧，别让我吃，那玩意在安全，也不能改变它难吃到爆的事实,56808709,0
辣子鸡不要辣椒，你要是去店里点不被打个半死我跟你姓，什么脑回路能点出辣子鸡不要辣椒的，,688489492,1
评论区的有些人是不是没去过，同时做外卖和堂食的店吃过饭？[BML云live_黑化22],598567785,1
有的评论笑晕我了，什么都跟学历联系在一起[喜极而泣]真不知道你是什么学历有限制别人评论,496906236,0
暂停，鱼香肉丝不要木耳胡萝卜我炒你的xx，炒笋丝和肉丝是吧，量少挨骂，加料成本一下高了,309874661,0
辣子鸡不放辣椒？？？？？如果我是商家，可能会认为客户有病[永雏塔菲·1883_别急],1145509098,1
[辣眼睛]是不是觉得大锅菜也是预制菜，一起备料一起炒出来的也不支持你减掉有的没有的啊,113043350,1
闹餐玩意辣子鸡不要辣椒 不是找茬的是什么？番茄炒蛋这种东西需要用预制的？不长脑子吗？,1892716169,0
辣子鸡不要辣椒，我要是店家我就觉得你纯纯是来找茬的。你咋不去管人家老婆饼厂商要老婆,486699245,1
辣子鸡你让我给你做不放辣椒我也会蒙蔽的，不放辣子那不就是干煸鸡肉了，还能叫辣子鸡吗,88090322,0
你这视频idea抄的别人的吧…点的这些菜和备注的东西都跟另一个视频一模一样[呆],14921862,0
不是料理包不行，而是你用便宜的料理包冒充现做的高价卖，纯纯缅北行为[doge],326070664,0
看不出什么预制菜 都是大锅出来的  这么少的量 只给你现钞！ 生意一定不好！！,169480612,0
纯扯淡，你不要葱姜蒜，跟是不是预制菜没关系，预制菜，店家一样可以给你挑拣出来,485754451,0
有这么泛滥吗，我这里小城市线下能看到后厨王师傅的[卡拉彼丘收藏集_给予肯定],173493515,0
辣子鸡不要辣椒算个屁的微调，根本就是找茬，你还不如直接说辣子鸡改成生炒鸡肉,280432,0
辣子鸡不放辣椒不扯淡呢 这有点故意了吧 不放辣椒做出来的鸡 那是另一个名字,1996132997,0
这洋葱都泡烂了 跟我吃的二十块瘸子煲一个样 烂糊了 现做的绝对不会这么烂,31530654,0
什么牛马，美团直接看商家营业执照不就完了，是不是预制菜上面写的清清楚楚,1325532467,1
不是你这就有点贱了，辣子鸡不要辣子，青椒炒肉不要青椒，你觉得你很幽默吗,1526225948,0
还是我们18线小县城好，上外卖的基本都是几十年老店，根本吃不到料理包。,402626169,0
辣子鸡不要辣椒不纯逆天吗？干脆点份肠粉，不要肠粉好了[永雏塔菲_尴尬],16927034,0
若智 辣子鸡不用辣椒叫牛魔的辣子鸡 你是踏马测试呢还是折磨商家呢 ??,382129228,0
什么小碗菜，炒菜馆，什么卤肉饭，盖浇饭的外卖店，百分之一万是预制菜,3911798,2
其他都还好，辣子鸡不要辣椒是什么逆天rz，能三连的视频我也只能踩了,52304023,0
要我说预制菜能吃，但是也不能打上现炒的标题呀，这不是活生生的欺骗吗,436785849,0
预制菜我可以接受，但是预制菜卖现炒菜的价格不可以接受[tv_点赞],23775651,0
是不是预制菜，一看就知道了，自己在家没吃过现炒的菜吗？[doge],486279126,0
看到小碗菜就来气，那么小一份，还贼贵，重要的还不是现做的[辣眼睛],516588193,0
辣子鸡不要辣椒也太逆天了，和tmd吃麻辣烫但不要麻不要辣不要烫一样,39475196,0
若之吧，一些菜真的过分了，商家没骂人已经奇迹了，辣子鸡不放辣椒?,3.46156E+15,1
我觉得你这问的跟若智一样，辣子鸡不要辣椒你点个毛的辣鸡[辣眼睛],391401786,1
辣子鸡不要辣椒 鱼香肉丝不要胡萝卜木耳 辣椒炒肉不要辣椒 神金吧,1391991391,0
有几个点的就像是故意刁难…辣子鸡不要辣椒…这种老板完全可以不理你,179951438,0
尼玛 福州点了好几次饭戒 还开着直播一个美女吃饭 敢情是预制菜?,409858423,0
"辣子鸡你说不要辣椒是真逆天啊。。。
你要不要你看看你在说什么？",16050970,0
预制菜怎么你了 凭什么吃上现炒 花多少钱点外卖自己心里没点B数,3.5466E+15,0
虽然但是，辣子鸡不要辣椒给我看笑了[鸽一品天才集_大脑消失术],9014000,0
我不反对预制菜，可你别拿预制菜，却卖我炒菜的价格。这我忍不了,479325680,0
点辣子鸡又不要辣椒，故意搁着恶心人呢是吧[辣眼睛][疑惑],430056631,1
[热词系列_打卡][热词系列_可以][热词系列_你可真星],549793103,0
up有点抽象啊，辣子鸡不要辣叫什么辣子鸡，叫子鸡不就好了,222228992,417
说白了很多要求要是我当老板真会找到你家打你一顿[辣眼睛],510195126,1
可不可以，点外卖备注不要加热，自己拿微波炉热[doge],642558932,1
不反感预制菜，只是反感用现炒的钱买了预制菜[星瞳_流汗],233370,0
辣子鸡不要辣椒，辣椒炒肉不要肉，你这不纯纯找茬[辣眼睛],204070058,0
这种肥牛饭不要洋葱真的就很难吃，纯纯料汁加牛肉，吃不下去,453043879,0
看到手上的是纹身吗？在可预想的未来里，估计是需要遮挡了。,196630,0
你辣子鸡不要辣，不是找茬吗？辣椒炒肉你怎么不备注不要辣椒,1818987,0
辣子鸡不要辣椒，首先老板就怀疑这个点餐的是不是脑壳有包,296477606,1
[星星眼][星星眼][星星眼][吃瓜][吃瓜][吃瓜],693176729,1
料理包8块。卖你30。你说他要是出料理包你应不应该骂他,284687268,0
？莫名其妙，就个番茄炒蛋能有什么预制菜？辣子鸡不要辣？,91438514,0
预制菜就卖预制菜的价格，所以我爱萨莉亚，加入萨门吃好的,10883651,0
辣子鸡不要辣是真糖 直接给你叫个鸡到家???一下得了??,2030899416,1
都买回来了，还需要这么麻烦？吃不出来？？？[辣眼睛],26689306,0
预制菜就是不好，抵制中日韩预制菜！抵制进入校园！！！,1794476605,0
洋葱那个要是那个人对洋葱过敏的话这不是妥妥的完蛋吗？,23553606,0
联想到现在的演员，只要敬业一些就会被夸一样[辣眼睛],54060260,0
这不差评我不是很满意。UP不攻击商家没三连了[吃瓜],389862825,0
我怀疑大鑫附近的外卖把他标记拉黑了，估计标记的大怨种,291203201,0
直接说洋葱过敏[doge][doge][doge],31067446,1
这真不是rz嘛，辣子鸡不要辣椒 有撒意义嘛[微笑],491561759,0
挑着挑着给你吐口痰[脱单doge][脱单doge],181588988,0
现在越来越讨厌外卖了，一堆TM料理包当现炒，真恶心,1327018466,0
最简单最快的办法[微笑]点一份然后问外卖员[微笑],3.49311E+15,0
感觉没学到怎么分辨预制菜，看上去倒是有点像无理取闹,480735865,0
现在我这边大搞预制菜。投资十几亿建设预制菜生产厂房,1976156223,0
兄弟，不是我说你，给我看的我厌蠢症犯了你知道吗。,502492246,0
没屁用，你看起来是现炒的其实很多也是半成品做的。,8331747,0
看得我火大，辣子鸡你不要辣椒不是故意来找事的吗?,5544445,0
你这个可以要求退款了呗 你就说里面有洋葱[滑稽],27473503,0
我觉得他说肥牛饭没有米饭，就是为了让你退单。。。,457222687,0
这样搞，人家不骂你吗，辣子鸡不要辣椒。你真是人才,519728367,0
辣子鸡不要辣椒，你要是在我身边我非得给你两巴掌,28296545,291
我花现炒的钱你给我发的预制菜，谁受得了[嫌弃],37940713,7
这明显是平台问题，完全能注明是否是现做，不作为,38048375,2
辣子鸡不要辣椒点个鬼的辣子鸡啊这不纯纯脑子有坑,436590651,1
辣子鸡不要辣椒多少沾点，没做过饭的dinner,506752390,1
辣子鸡不要辣还tm吃辣就窜，不吃辣你点啥辣子鸡,316626106,1
辣子鸡不要干辣椒也太dinner了吧 纯找茬的,8166287,0
不严谨啊，大部分都是做好拿出来卖的[doge],3.4931E+15,0
不是，辣子鸡不放辣椒你是故意找事博流量吗，若之,1726662103,0
我接受预制菜，但你不能用预制菜还踏马标注现炒的,45991311,0
说预制菜真没问题的人吃到肝肾衰竭再说嘿嘿加油哦,291225573,0
所以你给骗子商家投诉加差评了吗，就这么结束了？,326196445,0
为什么不说口水鸡，不要鸡，只要口水[doge],1684627521,0
"你怎么不点老婆饼？
只要老婆不要饼！！！[呆]",2115945246,0
好多都是提前炒好，然后放微波炉热一下就拿给骑手,88670164,0
辣子鸡不要辣椒还这幅表情打电话不是找茬是什么,67530731,3
主要是你辣子鸡不要辣椒人可不待问一下[疑惑],272721666,2
最简单的方法就是点线下吃过的店[tv_白眼],28149048,1
问题是辣子鸡你不要辣子，人家不是觉得你有病吗,441650392,1
我想起那个剁椒鱼头备注白灼商家做出来得差评的,494352708,0
那个辣子鸡就是有点过分了啊，你辣子鸡不要辣子,2114109401,0
取关了，纯油饼，你猜它为什么叫辣子鸡[吃瓜],347461668,0
还不如v外卖员5块钱，外卖员说的比你猜的靠谱,567428423,0
这up主没啥大病吧[捂脸]这视频真的看不下去,307970550,0
我们临沂这边一个预制菜还是很出名的 笨x小跑,10262880,0
你特么故意找事是吧[doge]辣子鸡不要辣椒,36985097,0
不是辣椒炒肉，你不要辣椒，你让师傅怎么炒？,543771924,1
辣子鸡不要辣椒，老板打个电话来看是不是傻子,3.54639E+15,0
什么花里胡哨的……直接问外卖员不就完事儿了,1075998925,0
说了微调，辣子鸡不要辣椒是微调？脑袋不灵光,7588693,0
备注不要盐不就知道是不是了[脱单doge],11816250,0
我们这里有后厨直播就好一点，没有直播的就不点,16252689,0
预制菜吃多了吐，我之前吃香他她煲仔饭吃吐过,264199781,0
没有垃圾的产品，只有垃圾的价格[doge],345832503,0
水煮肉片只有肉，没有蔬菜[tv_doge],433070303,0
我只担心UP主的肚子第二天会怎么样[吃瓜],1601422171,0
他那几条纯属找茬，自己去线下同款店看不就行,400716676,0
肥牛商家有点出生啊，就这么一口东西30多,184915425,27
笑死我了，辣子鸡不要辣子，还叫什么辣子鸡,1068616813,1
你是沙币吗，没做过饭吗？辣子鸡你不要辣椒,347059076,0
辣子鸡不要辣椒和肥牛饭不要洋葱就是纯找事,252550570,0
